"","folio","ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","coche","propiedad","piso_tierra","piso_cemento","piso_otro","bin_sex","share_h","share_ocup","hablaind","inst","prospera","adultom","rururb","tam_grande","tam_med","tam_medpeq","tam_peq","ent","mun","region","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","factor","upm"
"2964","0600700011083002990301",0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0.666666666666667,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,0,0,690,14
"2965","0600700011083002990401",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0.571428571428571,0.285714285714286,0,NA,0,0,0,0,0,1,0,"06","06007",3,0,0,0,1,0,0,0,486,14
"2966","0600700011242005010201",0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0.75,0.25,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,1190,14
"2967","0600700011242005990101",0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0.4,0.6,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,330,14
"2968","0600700011242005990501",0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,14
"2969","0600700011242015010301",1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.75,0.25,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,690,14
"2970","0600700011242015990101",0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,314,14
"2971","0600700011242015990401",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.4,0.2,0,NA,1,0,0,0,0,1,0,"06","06007",3,0,0,1,0,0,0,0,486,14
"2972","0600700011242023010501",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,"IMSS",1,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,14
"2973","0600700011242023990101",0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.4,0.2,0,NA,1,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,314,14
"2974","0600700011242023990201",1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0.75,0,0,"Otro",1,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,1242,14
"2975","0600700011469001000101",0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0.5,0.5,0,"ISSSTE",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,330,14
"2976","0600700011469001010501",0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.666666666666667,1,0,"IMSS",0,0,0,0,1,0,0,"06","06007",3,0,0,0,1,0,0,0,428,14
"2977","0600700011469001990301",0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,"IMSS",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,0,1,0,1489,14
"2978","0600700011469002000201",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0.5,0.25,0,"ISSSTE",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,0,0,0,499,14
"2979","0600700011469002010301",0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,1190,14
"2980","0600700011469002990401",0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,0,1,1,0.6,0.4,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,486,14
"2981","0600700011469016000101",0,0,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,1,0.333333333333333,0.666666666666667,0,"ISSSTE",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,0,0,0,330,14
"2982","0600700011469016010201",0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.2,0.4,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,499,14
"2983","0600700011469016990501",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.6,0.4,0,"ISSSTE",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,428,14
"2984","0600700011505012000201",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,499,14
"2985","0600700011505012010501",1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.5,1,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,14
"2986","0600700011505012990201",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.5,1,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,1190,14
"2987","0600700011505022000101",1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0.25,0.5,0,NA,0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,0,0,0,207,14
"2988","0600700011505022010101",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,330,14
"2989","0600700011505022990501",0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.5,0.75,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,428,14
"2990","0600700011505027010401",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0.25,0,"IMSS",0,0,0,0,1,0,0,"06","06007",3,0,0,0,0,1,0,0,486,14
"2991","0600700011505027990201",0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0.25,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,1242,14
"2992","0600700011505027990301",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0.333333333333333,0.666666666666667,0,"ISSSTE",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,0,1,690,14
"2993","0600700011558007010501",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.75,0.5,0,"ISSSTE",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,428,14
"2994","0600700011558007990201",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,1242,14
"2995","0600700011558007990501",0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.6,0.6,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,428,14
"2996","0600700011558018010101",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.5,0.5,0,"Otro",1,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,330,14
"2997","0600700011558018990101",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.75,0.5,0,"IMSS",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,1,0,0,314,14
"2998","0600700011558018990201",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,"ISSSTE",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,1242,14
"2999","0600700011558018990401",0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0.6,0.4,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,486,14
"3000","0600700011558020010501",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.75,0.5,0,"IMSS",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,1,0,0,428,14
"3001","0600700011558020990201",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.5,0,0,"PEMEX",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,499,14
"3002","0600700011558020990301",0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,1,0,690,14
"3003","0600700011613007010301",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.333333333333333,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,690,14
"3004","0600700011613007990102",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5,0.25,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,314,14
"3005","0600700011613007990401",0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0.4,0.2,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,486,14
"3006","0600700011613012000201",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.8,0.2,0,NA,0,0,0,0,1,0,0,"06","06007",3,0,0,0,0,0,1,0,499,14
"3007","0600700011613012010301",0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0.5,0.25,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,690,14
"3008","0600700011613012990201",0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0.6,0.4,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,1242,14
"3009","0600700011613019010401",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.6,0.6,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,486,14
"3010","0600700011613019990101",0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,314,14
"3011","0600700011613019990501",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0.4,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,0,0,207,14
"3012","0600700011702006000201",0,0,0,1,0,0,1,1,1,1,1,1,3,1,0,1,0,0,1,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,1190,14
"3013","0600700011702006010201",0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,1190,14
"3014","0600700011702006010501",0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0.666666666666667,1,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,428,14
"3015","0600700011702006990201",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,499,14
"3016","0600700011702011010401",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.5,1,0,"IMSS",1,0,0,0,0,1,0,"06","06007",3,0,0,0,1,0,0,0,486,14
"3017","0600700011702011990101",0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.75,0.5,0,"PEMEX",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,314,14
"3018","0600700011702011990102",1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.4,0.6,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,207,14
"3019","0600700011702011990501",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,207,14
"3020","0600700011702019010101",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.8,0.2,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,330,14
"3021","0600700011702019990301",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.25,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,690,14
"3022","0600700011717002000201",0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.4,0.4,0,NA,1,0,0,0,0,0,1,"06","06007",3,0,0,0,0,0,0,0,499,14
"3023","0600700011717002010401",1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.6,0.2,0,NA,1,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,486,14
"3024","0600700011717002990101",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.5,0.5,0,"IMSS",1,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,314,14
"3025","0600700011717018000301",0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0.6,0.4,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,690,14
"3026","0600700011717018010501",1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.5,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,14
"3027","0600700011717018990201",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.8,0.2,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,1190,14
"3028","0600700011717027000101",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,1,0,0,0,0,0,207,14
"3029","0600700011717027000201",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0.4,0.6,0,NA,1,1,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,499,14
"3030","0600700011717027990501",0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,0,1,1,0.25,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,14
"3031","0600700210916001000101",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.333333333333333,0.333333333333333,0,NA,1,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,330,2
"3032","0600700210916001010501",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0.6,0.6,0,"ISSSTE",1,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,428,2
"3033","0600700210916001990501",1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0.285714285714286,0.285714285714286,0,"IMSS",0,1,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,2
"3034","0600700210916002010201",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.8,0.6,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,499,2
"3035","0600700210916002990201",0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,1190,2
"3036","0600700210916037000401",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,330,2
"3037","0600700210935005000301",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.75,0.25,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,690,2
"3038","0600700210935005990201",0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0.5,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,1190,2
"3039","0600700210935005990202",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.666666666666667,0.666666666666667,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,499,2
"3040","0600700210935017000101",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.5,0.5,0,NA,1,0,0,0,1,0,0,"06","06007",3,0,0,0,1,0,0,0,330,2
"3041","0600700210935017000401",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5,0,0,"IMSS",0,0,0,0,0,1,0,"06","06007",3,0,0,0,0,0,1,0,330,2
"3042","0600700210935017010101",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.333333333333333,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,207,2
"3043","0600700210935017990501",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0.5,0.5,0,NA,0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,486,2
"3044","0600700210935022990301",0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0.571428571428571,0.571428571428571,0,"Otro",0,0,0,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,486,2
"3045","0600700210935022990401",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.714285714285714,0.714285714285714,0,NA,0,0,0,0,1,0,0,"06","06007",3,0,0,0,1,0,0,0,1317,2
"3046","0600701290000001000201",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.5,0.5,0,NA,0,0,1,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,499,13
"3047","0600701290000001000501",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.666666666666667,0.666666666666667,0,"IMSS",0,1,1,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,428,13
"3048","0600701290000001010101",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0.5,0.5,0,"IMSS",0,0,1,0,0,0,1,"06","06007",3,0,0,0,0,1,0,0,330,13
"3049","0600701290000001010201",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.5,0.5,0,"Otro",0,1,1,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,499,13
"3050","0600701290000001010301",0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.4,0.2,0,NA,1,0,1,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,690,13
"3051","0600701290000001010401",0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0.5,0.25,0,"IMSS",0,0,1,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,486,13
"3052","0600701290000001010501",0,0,0,1,0,0,1,1,1,1,1,1,3,1,0,1,0,1,0.666666666666667,0.333333333333333,0,"ISSSTE",0,0,1,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,428,13
"3053","0600701290000001990101",0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0.666666666666667,0,0,"IMSS",0,0,1,0,0,0,1,"06","06007",3,0,0,1,0,0,0,0,207,13
"3054","0600701290000001990201",0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0.75,0.25,0,"Otro",1,0,1,0,0,0,1,"06","06007",3,0,0,0,1,0,0,0,1190,13
"3055","0600701290000001990401",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,1,0,0,0,1,"06","06007",3,0,1,0,0,0,0,0,486,13
"3056","0600800010133006730201",0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0.5,0,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,499,6
"3057","0600800010133006730301",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,0,0,0,0,0,690,6
"3058","0600800010133006730501",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,428,6
"3059","0600800010133006750501",1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.5,0.25,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,428,6
"3060","0600800010133007730101",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0,0,0,1,"06","06008",3,0,0,0,0,1,0,0,207,6
"3061","0600800010133007730201",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,0,1,0,"06","06008",3,0,0,0,0,0,1,0,1242,6
"3062","0600800010133007750101",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0.25,0,NA,1,0,0,0,0,0,1,"06","06008",3,0,0,0,0,1,0,0,330,6
"3063","0600800010133007750301",0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.25,0.25,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,0,1,0,0,0,690,6
"3064","0600800010133009750201",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.25,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,499,6
"3065","0600800010133009750401",0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.75,0.25,0,"IMSS",1,0,0,0,0,0,1,"06","06008",3,0,0,0,1,0,0,0,486,6
"3066","0600800480000001730101",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.666666666666667,1,0,NA,0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,207,20
"3067","0600800480000001730201",1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,"IMSS",0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,499,20
"3068","0600800480000001730202",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.5,0.25,0,"IMSS",0,0,1,0,0,0,1,"06","06008",3,0,0,0,0,1,0,0,1190,20
"3069","0600800480000001730301",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,690,20
"3070","0600800480000001730401",0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0.5,0.333333333333333,0,"IMSS",0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,428,20
"3071","0600800480000001730402",0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0.5,1,0,NA,0,0,1,1,0,0,0,"06","06008",3,0,0,0,0,1,0,0,486,20
"3072","0600800480000001730501",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0.666666666666667,0.666666666666667,0,NA,0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,428,20
"3073","0600800480000001750101",1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,NA,0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,207,20
"3074","0600800480000001750102",0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0.4,0.2,0,"IMSS",0,0,1,0,0,0,1,"06","06008",3,0,0,1,0,0,0,0,207,20
"3075","0600800480000001750201",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.5,0.5,0,"Otro",0,0,1,0,0,0,1,"06","06008",3,0,0,0,0,1,0,0,499,20
"3076","0600800480000001750301",0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.5,0.25,0,NA,0,0,1,0,0,0,1,"06","06008",3,0,0,0,0,1,0,0,690,20
"3077","0600800480000001750501",0,0,0,0,1,0,0,1,1,0,1,1,2,1,0,0,1,1,0.4,0.6,0,NA,0,0,1,0,0,0,1,"06","06008",3,0,0,0,1,0,0,0,428,20
"3078","0600900010234005730301",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.5,0.75,0,NA,1,0,0,0,0,0,1,"06","06009",3,1,0,0,0,0,0,0,690,24
"3079","0600900010234005730501",0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0.666666666666667,0.5,0,NA,0,0,0,0,0,0,1,"06","06009",3,0,0,1,0,0,0,0,428,24
"3080","0600900010234006730101",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06009",3,1,0,0,0,0,0,0,207,24
"3081","0600900010234006730401",0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.25,0.25,0,"IMSS Prospera",0,0,0,0,0,0,1,"06","06009",3,0,0,0,1,0,0,0,486,24
"3082","0600900010234009730201",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.428571428571429,0.285714285714286,0,"Otro",1,0,0,0,0,0,1,"06","06009",3,0,0,1,0,0,0,0,1242,24
"3083","0600900010272003730501",0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0.25,0.5,0,NA,0,0,0,0,0,0,1,"06","06009",3,1,0,0,0,0,0,0,428,24
"3084","0600900010272003750401",0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.5,0.5,0,"Otro",1,0,0,0,0,0,1,"06","06009",3,0,0,1,0,0,0,0,1317,24
"3085","0600900010272017730101",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0.25,0.25,0,"PEMEX",0,0,0,0,0,0,1,"06","06009",3,0,0,0,1,0,0,0,330,24
"3086","0600900010272017730301",1,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,1,0.666666666666667,0,"IMSS",0,0,0,0,0,0,1,"06","06009",3,0,0,0,0,0,1,0,1489,24
"3087","0600900010272017730401",0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.6,0.2,0,"IMSS",1,0,0,0,0,0,1,"06","06009",3,0,0,0,0,1,0,0,690,24
"3088","0600900010272017740101",1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,1,0,0,"06","06009",3,0,0,1,0,0,0,0,207,24
"3089","0600900010272017750201",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,"IMSS",1,0,0,0,0,0,1,"06","06009",3,0,0,1,0,0,0,0,499,24
"3090","0600900010272068730401",0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0.25,0.5,0,"IMSS",0,0,0,0,0,0,1,"06","06009",3,0,0,0,1,0,0,0,486,24
"3091","0600900010272068740501",1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.5,1,0,"IMSS",0,0,0,0,0,0,1,"06","06009",3,1,0,0,0,0,0,0,428,24
"3092","0600900010272068750201",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,NA,0,0,0,0,0,0,1,"06","06009",3,0,0,1,0,0,0,0,499,24
"3093","0600900010361001730101",1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,NA,0,0,0,1,0,0,0,"06","06009",3,0,0,1,0,0,0,0,207,24
