"","region","rururb","y_hat","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha","y","y_hat_BC_WC"
"1011",2,0,2.95376586914062,4.90842544119713,0,0,4,15,15,"04",84,0.0494313485594362,1.35650540850355,2.86083997855131,0.0100692653721317,0.0145234930357752,1.22860680097111,1.30149430918747,0.43011491975882,28222.403514085,36731.2975651741
"1012",2,0,4.04232788085938,4.4607520500289,0,0,6,0,0,"06",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,83820.5433742095,284087.223558475
"1013",2,0,2.54214477539062,4.08797480404847,0,0,6,0,0,"NT",66,0.053055320015379,1.09639821832198,2.37068544276285,0.00546341621239949,0.0145234930357752,1.22860680097111,1.15326310223953,0.43011491975882,18699.4669786559,21565.4052980304
"1014",2,0,2.58975219726562,0.98978503025693,1,0,2,0,0,"NT",68,0.0464021879202279,1.05914699550613,2.41169684127856,0.00569627918769814,0.0145234930357752,1.22860680097111,1.13203418613604,0.43011491975882,19611.2315722795,22200.5845720509
"1015",2,0,2.01126098632812,-0.238555542888528,0,0,6,0,0,"NT",33,0.0350361279667525,0.809683235020939,1.75228910422704,0.00470706729232336,0.0145234930357752,1.22860680097111,0.989868510974674,0.43011491975882,10996.8759792585,10885.4612509618
"1016",2,0,2.33908081054688,0.8135040019592,0,0,1,0,0,"09",54,0.0437835024568748,0.98878278709618,2.12682477367943,0.00675523854292266,0.0145234930357752,1.22860680097111,1.09193467358023,0.43011491975882,15262.9916948296,16666.1898541516
"1017",2,0,3.88455200195312,5.57509663300294,1,0,6,16,14,"09",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,71586.1948630761,242622.184551772
"1018",2,0,3.25839233398438,5.39422148386452,0,0,6,0,12,"02",92,0.0717340727150482,1.68397951600403,3.22373509129533,0.0199008627983152,0.0145234930357752,1.22860680097111,1.48811691721729,0.43011491975882,38272.919300833,56954.5786828618
"1019",2,0,3.68490600585938,5.65743430877769,0,0,6,0,15,"04",98,0.136591413330237,2.28359869027603,3.7630437137185,0.0446015459327066,0.0145234930357752,1.22860680097111,1.82983093846143,0.43011491975882,58630.5710080741,107284.032770234
"1020",2,0,1.45657348632812,-4.01837053281307,0,0,4,0,0,"NT",7,0.0236640749972304,0.503825563512659,1.00269883912802,0.015211995385733,0.0145234930357752,1.22860680097111,0.815564787304797,0.43011491975882,6314.97458074993,5150.27090078452
"1021",2,0,2.92886352539062,2.26420985191482,1,0,6,0,0,"NT",83,0.0542341539794969,1.2872974533737,2.82799423605375,0.0094061539741107,0.0145234930357752,1.22860680097111,1.26205372812497,0.43011491975882,27528.2780656944,34742.1659616705
"1022",2,0,2.31173706054688,-5.89543708246037,0,0,6,2,3,"07",52,0.0413325384170011,0.929126903600774,2.08924327338398,0.00613772616800664,0.0145234930357752,1.22860680097111,1.05793767562759,0.43011491975882,14851.2985340385,15711.7482511521
"1023",2,0,2.83938598632812,-1.38937353449196,1,0,2,0,0,"NT",80,0.0496698741442087,1.22725893001875,2.72957696185286,0.00809194366390761,0.0145234930357752,1.22860680097111,1.22783866942527,0.43011491975882,25172.0998049607,30907.2775311631
"1024",2,0,2.50204467773438,4.25385549061896,1,0,6,2,3,"NT",63,0.0512438822485394,1.0446924555861,2.31026357635897,0.00518410318939671,0.0145234930357752,1.22860680097111,1.12379675949387,0.43011491975882,17964.4521013183,20188.3930575443
"1025",2,0,1.73037719726562,3.47990056189267,1,0,6,2,3,"09",17,0.0321543266513874,0.66222787942085,1.38824502143631,0.00834310390597931,0.0145234930357752,1.22860680097111,0.905835903816525,0.43011491975882,8303.91791611783,7521.98699076483
"1026",2,0,3.88565063476562,6.41690985069639,0,0,6,0,12,"04",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,71664.885023556,242888.883720164
"1027",2,0,2.46444702148438,-2.15330341988026,0,0,6,0,0,"08",61,0.0404424889525956,0.933080555753483,2.26893632996797,0.00644027418853106,0.0145234930357752,1.22860680097111,1.06019080300189,0.43011491975882,17301.570292426,18342.9657015207
"1028",2,0,2.63717651367188,-2.35192609422733,0,0,6,0,0,"NT",71,0.0494781727621922,1.13838474613621,2.48161165481694,0.00745768899404632,0.0145234930357752,1.22860680097111,1.177190598012,0.43011491975882,20563.6870949447,24207.3791086296
"1029",2,0,2.74697875976562,-2.53058787067352,0,0,6,0,0,"NT",76,0.0551149127124247,1.14005279430383,2.60716443935982,0.00747370476515075,0.0145234930357752,1.22860680097111,1.17814119377585,0.43011491975882,22950.2540007039,27038.6396458483
"1030",2,0,2.80569458007812,2.25495274350667,0,0,6,0,0,"03",78,0.0436734070219418,1.12258350402994,2.66509507125437,0.0104388160081945,0.0145234930357752,1.22860680097111,1.16818570588636,0.43011491975882,24338.1438236942,28431.4717226459
"1031",2,0,3.14425659179688,3.70459088639198,1,0,6,0,0,"NT",89,0.0621112505157102,1.40563397243232,3.0615450674598,0.013291712711663,0.0145234930357752,1.22860680097111,1.32949194478415,0.43011491975882,34144.68155266,45395.0790814815
"1032",2,0,3.22451782226562,1.99381431997357,0,0,6,0,0,"06",91,0.0792890885202934,1.61888832937217,3.15886524588274,0.0144476182579367,0.0145234930357752,1.22860680097111,1.4510224211006,0.43011491975882,36998.1557391507,53685.1535168795
"1033",2,0,2.83615112304688,-2.39890897450468,0,0,6,0,0,"NT",80,0.0496698741442087,1.22725893001875,2.72957696185286,0.00809194366390761,0.0145234930357752,1.22860680097111,1.22783866942527,0.43011491975882,25090.8030664,30807.45825186
