"ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","bin_sex","coche","propiedad","piso_tierra","piso_cemento","piso_otro","share_h","share_ocup","inst_IMSS","inst_IMSS Prospera","inst_ISSSTE","inst_Otro","inst_PEMEX","inst_NA","hablaind","prospera","adultom","tam_grande","tam_med","tam_medpeq","tam_peq","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","ent_01","ent_02","ent_03","ent_04","ent_05","ent_06","ent_07","ent_08","ent_09","ent_10","ent_11","ent_12","ent_13","ent_14","ent_15","ent_16","ent_17","ent_18","ent_19","ent_20","ent_21","ent_22","ent_23","ent_24","ent_25","ent_26","ent_27","ent_28","ent_29","ent_30","ent_31","ent_32","folio"
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2052000010099009970402-"
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001010101-"
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.666666666666667,0.166666666666667,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001010201-"
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001010301-"
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001010501-"
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.5,0.75,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970101-"
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.333333333333333,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970201-"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970202-"
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970401-"
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970402-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.6,0.4,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2056500020000001970501-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.4,0.4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053005080401-"
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053005090101-"
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.2,0.8,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053017070101-"
1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053017070501-"
0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.8,0.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053017080101-"
1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.6,0.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053017080501-"
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.666666666666667,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053031070201-"
1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0.571428571428571,0.571428571428571,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053031070401-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.428571428571429,0.285714285714286,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053031080301-"
0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053031090201-"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.5,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101300010053031090202-"
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.714285714285714,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502001070101-"
0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0.6,0.2,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502001080101-"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502001080201-"
1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0.666666666666667,0.5,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502001080402-"
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502002070301-"
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.4,0.4,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502002080401-"
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.4,0.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502002080501-"
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.4,0.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502011070201-"
0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.5,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502011080201-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.6,0.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101900650502011080502-"
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0.142857142857143,0.285714285714286,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070101-"
1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0.714285714285714,0.571428571428571,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070201-"
0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070202-"
1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0.4,0.3,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070301-"
1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0.5,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070401-"
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.333333333333333,0.5,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001070501-"
0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0.5,0.25,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080101-"
1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0.5,0.75,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080102-"
0,1,0,0,0,0,1,1,0,1,1,1,0,2,1,0,0,1,0.25,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080201-"
1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080202-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.75,0.25,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080301-"
1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.5,0.25,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080401-"
1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.666666666666667,0.333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001080501-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2104400300000001090401-"
1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.666666666666667,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074002070201-"
0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074002080201-"
0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007070101-"
1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.4,0.4,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007070501-"
0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0.5,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007080201-"
1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.5,0.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007080301-"
0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.75,0.5,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007080501-"
0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0.5,0.5,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007090101-"
1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074007090102-"
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074008070301-"
1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.25,0.25,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074008070401-"
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.2,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074008080201-"
0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0.25,0.25,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2106300010074008080202-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0.2,0.6,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046007070401-"
1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.428571428571429,0.142857142857143,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046007080201-"
1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046007080302-"
0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.75,0.25,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046007080401-"
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.666666666666667,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046014070101-"
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.714285714285714,0.571428571428571,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046014080101-"
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.6,0.4,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046016070201-"
0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0.571428571428571,0.571428571428571,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046016070501-"
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.75,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046016080201-"
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.428571428571429,0.571428571428571,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046016080501-"
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2108200010046016090501-"
0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.666666666666667,0.333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177008070201-"
0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,1,0.5,0.75,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177008080501-"
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0.333333333333333,0.666666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177008090501-"
0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177018070101-"
0,1,0,0,0,0,0,1,1,1,1,1,0,2,1,0,0,1,0.666666666666667,0.666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177018080201-"
0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.333333333333333,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177018090101-"
1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.5,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177028070402-"
1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.333333333333333,0.333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177028080302-"
0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0.75,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011177028090202-"
1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011567001070101-"
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.666666666666667,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2111400011567001070201-"
